## Angular power spectra, cl, in uK^2
## TT                      EE                      BB                      TE 
   2.613523550862e-07      4.863740880155e-09      1.655406131125e-09      -6.207182172861e-09      
   2.611691335375e-07      4.855335375310e-09      1.653986963283e-09      -6.195020638753e-09      
   2.609860328008e-07      4.846951551163e-09      1.652569130163e-09      -6.182887691791e-09      
   2.608028571213e-07      4.838589401762e-09      1.651152654319e-09      -6.170785048015e-09      
   2.606194107447e-07      4.830248921149e-09      1.649737558307e-09      -6.158714423463e-09      
   2.604354979160e-07      4.821930103368e-09      1.648323864683e-09      -6.146677534175e-09      
   2.602509228808e-07      4.813632942465e-09      1.646911596001e-09      -6.134676096190e-09      
   2.600654898844e-07      4.805357432482e-09      1.645500774817e-09      -6.122711825546e-09      
   2.598790031721e-07      4.797103567466e-09      1.644091423686e-09      -6.110786438282e-09      
   2.596912669891e-07      4.788871341458e-09      1.642683565163e-09      -6.098901650439e-09      
   2.595020855812e-07      4.780660748504e-09      1.641277221804e-09      -6.087059178053e-09      
   2.593112631932e-07      4.772471782649e-09      1.639872416165e-09      -6.075260737166e-09      
   2.591186040709e-07      4.764304437936e-09      1.638469170799e-09      -6.063508043814e-09      
   2.589239124595e-07      4.756158708410e-09      1.637067508263e-09      -6.051802814038e-09      
   2.587269926045e-07      4.748034588115e-09      1.635667451111e-09      -6.040146763877e-09      
   2.585276487509e-07      4.739932071097e-09      1.634269021900e-09      -6.028541609367e-09      
   2.583256851442e-07      4.731851151396e-09      1.632872243185e-09      -6.016989066552e-09      
   2.581209060300e-07      4.723791823061e-09      1.631477137519e-09      -6.005490851467e-09      
   2.579131156533e-07      4.715754080132e-09      1.630083727460e-09      -5.994048680153e-09      
   2.577021447557e-07      4.707737906491e-09      1.628692032314e-09      -5.982664037527e-09      
   2.574879300630e-07      4.699743245352e-09      1.627302058394e-09      -5.971337484015e-09      
   2.572704347967e-07      4.691770029763e-09      1.625913808763e-09      -5.960069348925e-09      
   2.570496221790e-07      4.683818192775e-09      1.624527286487e-09      -5.948859961565e-09      
   2.568254554315e-07      4.675887667435e-09      1.623142494630e-09      -5.937709651237e-09      
   2.565978977758e-07      4.667978386794e-09      1.621759436256e-09      -5.926618747251e-09      
   2.563669124339e-07      4.660090283901e-09      1.620378114430e-09      -5.915587578911e-09      
   2.561324626279e-07      4.652223291802e-09      1.618998532216e-09      -5.904616475524e-09      
   2.558945115789e-07      4.644377343551e-09      1.617620692679e-09      -5.893705766396e-09      
   2.556530225092e-07      4.636552372194e-09      1.616244598882e-09      -5.882855780834e-09      
   2.554079586404e-07      4.628748310781e-09      1.614870253891e-09      -5.872066848143e-09      
   2.551592831943e-07      4.620965092362e-09      1.613497660770e-09      -5.861339297632e-09      
   2.549069593929e-07      4.613202649986e-09      1.612126822582e-09      -5.850673458605e-09      
   2.546509504577e-07      4.605460916699e-09      1.610757742393e-09      -5.840069660367e-09      
   2.543912196106e-07      4.597739825554e-09      1.609390423268e-09      -5.829528232226e-09      
   2.541277300735e-07      4.590039309600e-09      1.608024868269e-09      -5.819049503488e-09      
   2.538604450681e-07      4.582359301883e-09      1.606661080462e-09      -5.808633803460e-09      
   2.535893278161e-07      4.574699735456e-09      1.605299062911e-09      -5.798281461446e-09      
   2.533143415396e-07      4.567060543365e-09      1.603938818681e-09      -5.787992806754e-09      
   2.530354494600e-07      4.559441658661e-09      1.602580350836e-09      -5.777768168692e-09      
   2.527526147994e-07      4.551843014392e-09      1.601223662440e-09      -5.767607876562e-09      
   2.524658007794e-07      4.544264543608e-09      1.599868756558e-09      -5.757512259674e-09      
   2.521749706218e-07      4.536706179358e-09      1.598515636254e-09      -5.747481647331e-09      
   2.518800875485e-07      4.529167854691e-09      1.597164304592e-09      -5.737516368841e-09      
   2.515811147814e-07      4.521649502657e-09      1.595814764637e-09      -5.727616753511e-09      
   2.512780155422e-07      4.514151056302e-09      1.594467019454e-09      -5.717783130647e-09      
   2.509707530523e-07      4.506672448681e-09      1.593121072107e-09      -5.708015829553e-09      
   2.506592905342e-07      4.499213612838e-09      1.591776925659e-09      -5.698315179537e-09      
   2.503435912092e-07      4.491774481823e-09      1.590434583177e-09      -5.688681509905e-09      
   2.500236182992e-07      4.484354988687e-09      1.589094047723e-09      -5.679115149965e-09      
   2.496993350260e-07      4.476955066478e-09      1.587755322362e-09      -5.669616429021e-09      
   2.493707046114e-07      4.469574648245e-09      1.586418410160e-09      -5.660185676379e-09      
   2.490376902774e-07      4.462213667038e-09      1.585083314179e-09      -5.650823221346e-09      
   2.487002552454e-07      4.454872055906e-09      1.583750037485e-09      -5.641529393229e-09      
   2.483583627374e-07      4.447549747898e-09      1.582418583143e-09      -5.632304521333e-09      
   2.480119759753e-07      4.440246676061e-09      1.581088954215e-09      -5.623148934965e-09      
   2.476610581806e-07      4.432962773448e-09      1.579761153767e-09      -5.614062963431e-09      
   2.473055725755e-07      4.425697973106e-09      1.578435184864e-09      -5.605046936038e-09      
   2.469454823813e-07      4.418452208085e-09      1.577111050569e-09      -5.596101182091e-09      
   2.465807862380e-07      4.411225400932e-09      1.575788749525e-09      -5.587225703827e-09      
   2.462116244548e-07      4.404017432197e-09      1.574468262687e-09      -5.578419195211e-09      
   2.458381727594e-07      4.396828171929e-09      1.573149566590e-09      -5.569680023131e-09      
   2.454606068792e-07      4.389657490173e-09      1.571832637766e-09      -5.561006554484e-09      
   2.450791025416e-07      4.382505256979e-09      1.570517452748e-09      -5.552397156161e-09      
   2.446938354738e-07      4.375371342395e-09      1.569203988070e-09      -5.543850195055e-09      
   2.443049814035e-07      4.368255616469e-09      1.567892220266e-09      -5.535364038060e-09      
   2.439127160578e-07      4.361157949248e-09      1.566582125869e-09      -5.526937052069e-09      
   2.435172151644e-07      4.354078210783e-09      1.565273681412e-09      -5.518567603974e-09      
   2.431186544506e-07      4.347016271116e-09      1.563966863429e-09      -5.510254060666e-09      
   2.427172096434e-07      4.339972000301e-09      1.562661648453e-09      -5.501994789042e-09      
   2.423130564708e-07      4.332945268384e-09      1.561358013017e-09      -5.493788155993e-09      
   2.419063706599e-07      4.325935945413e-09      1.560055933655e-09      -5.485632528413e-09      
   2.414973279382e-07      4.318943901434e-09      1.558755386901e-09      -5.477526273192e-09      
   2.410861040328e-07      4.311969006500e-09      1.557456349288e-09      -5.469467757225e-09      
   2.406728746715e-07      4.305011130653e-09      1.556158797349e-09      -5.461455347406e-09      
   2.402578155815e-07      4.298070143946e-09      1.554862707617e-09      -5.453487410627e-09      
   2.398411024902e-07      4.291145916424e-09      1.553568056627e-09      -5.445562313778e-09      
   2.394229111251e-07      4.284238318136e-09      1.552274820911e-09      -5.437678423758e-09      
   2.390034172134e-07      4.277347219129e-09      1.550982977003e-09      -5.429834107455e-09      
   2.385827964827e-07      4.270472489454e-09      1.549692501436e-09      -5.422027731762e-09      
   2.381612246602e-07      4.263613999154e-09      1.548403370744e-09      -5.414257663576e-09      
   2.377388774737e-07      4.256771618283e-09      1.547115561460e-09      -5.406522269786e-09      
   2.373159306499e-07      4.249945216885e-09      1.545829050117e-09      -5.398819917286e-09      
   2.368925599170e-07      4.243134665009e-09      1.544543813250e-09      -5.391148972970e-09      
   2.364689410017e-07      4.236339832704e-09      1.543259827391e-09      -5.383507803730e-09      
   2.360452496318e-07      4.229560590015e-09      1.541977069073e-09      -5.375894776459e-09      
   2.356216615347e-07      4.222796806995e-09      1.540695514831e-09      -5.368308258051e-09      
   2.351983524375e-07      4.216048353686e-09      1.539415141198e-09      -5.360746615397e-09      
   2.347754980680e-07      4.209315100141e-09      1.538135924706e-09      -5.353208215391e-09      
   2.343532741534e-07      4.202596916407e-09      1.536857841890e-09      -5.345691424926e-09      
   2.339318564208e-07      4.195893672530e-09      1.535580869283e-09      -5.338194610894e-09      
   2.335114205982e-07      4.189205238560e-09      1.534304983418e-09      -5.330716140189e-09      
   2.330921424125e-07      4.182531484543e-09      1.533030160829e-09      -5.323254379704e-09      
   2.326741975914e-07      4.175872280530e-09      1.531756378049e-09      -5.315807696332e-09      
   2.322577618621e-07      4.169227496566e-09      1.530483611612e-09      -5.308374456966e-09      
   2.318430109522e-07      4.162597002700e-09      1.529211838050e-09      -5.300953028496e-09      
   2.314301205889e-07      4.155980668982e-09      1.527941033897e-09      -5.293541777820e-09      
   2.310192664997e-07      4.149378365458e-09      1.526671175688e-09      -5.286139071827e-09      
   2.306106118806e-07      4.142789969142e-09      1.525402241582e-09      -5.278743369188e-09      
   2.302042698020e-07      4.136215384918e-09      1.524134216250e-09      -5.271353495680e-09      
   2.298003408030e-07      4.129654524633e-09      1.522867085988e-09      -5.263968368858e-09      
   2.293989254228e-07      4.123107300138e-09      1.521600837095e-09      -5.256586906275e-09      
   2.290001242004e-07      4.116573623283e-09      1.520335455868e-09      -5.249208025484e-09      
   2.286040376748e-07      4.110053405914e-09      1.519070928603e-09      -5.241830644039e-09      
   2.282107663854e-07      4.103546559879e-09      1.517807241599e-09      -5.234453679495e-09      
   2.278204108709e-07      4.097052997032e-09      1.516544381154e-09      -5.227076049404e-09      
   2.274330716707e-07      4.090572629218e-09      1.515282333563e-09      -5.219696671322e-09      
   2.270488493235e-07      4.084105368287e-09      1.514021085125e-09      -5.212314462801e-09      
   2.266678443687e-07      4.077651126087e-09      1.512760622137e-09      -5.204928341395e-09      
   2.262901573454e-07      4.071209814469e-09      1.511500930897e-09      -5.197537224659e-09      
   2.259158887925e-07      4.064781345279e-09      1.510241997701e-09      -5.190140030146e-09      
   2.255451392492e-07      4.058365630371e-09      1.508983808848e-09      -5.182735675410e-09      
   2.251780092546e-07      4.051962581587e-09      1.507726350634e-09      -5.175323078005e-09      
   2.248145993477e-07      4.045572110782e-09      1.506469609357e-09      -5.167901155486e-09      
   2.244550100676e-07      4.039194129801e-09      1.505213571314e-09      -5.160468825404e-09      
   2.240993419534e-07      4.032828550496e-09      1.503958222804e-09      -5.153025005314e-09      
   2.237476955442e-07      4.026475284713e-09      1.502703550122e-09      -5.145568612770e-09      
   2.234001713791e-07      4.020134244304e-09      1.501449539567e-09      -5.138098565326e-09      
   2.230568699970e-07      4.013805341115e-09      1.500196177436e-09      -5.130613780538e-09      
   2.227178919374e-07      4.007488486997e-09      1.498943450026e-09      -5.123113175954e-09      
   2.223833377389e-07      4.001183593798e-09      1.497691343635e-09      -5.115595669134e-09      
   2.220533079409e-07      3.994890573367e-09      1.496439844559e-09      -5.108060177629e-09      
   2.217279030825e-07      3.988609337554e-09      1.495188939098e-09      -5.100505618992e-09      
   2.214072237026e-07      3.982339798206e-09      1.493938613547e-09      -5.092930910778e-09      
   2.210913703402e-07      3.976081867174e-09      1.492688854204e-09      -5.085334970541e-09      
   2.207804435348e-07      3.969835456306e-09      1.491439647367e-09      -5.077716715836e-09      
   2.204745438251e-07      3.963600477450e-09      1.490190979333e-09      -5.070075064213e-09      
   2.201737717504e-07      3.957376842456e-09      1.488942836400e-09      -5.062408933228e-09      
   2.198782278496e-07      3.951164463175e-09      1.487695204864e-09      -5.054717240437e-09      
   2.195880126620e-07      3.944963251452e-09      1.486448071023e-09      -5.046998903390e-09      
   2.193032267265e-07      3.938773119137e-09      1.485201421175e-09      -5.039252839644e-09      
   2.190239705824e-07      3.932593978081e-09      1.483955241617e-09      -5.031477966751e-09      
   2.187503447684e-07      3.926425740132e-09      1.482709518646e-09      -5.023673202266e-09      
   2.184824498240e-07      3.920268317138e-09      1.481464238560e-09      -5.015837463741e-09      
   2.182203862880e-07      3.914121620947e-09      1.480219387656e-09      -5.007969668733e-09      
   2.179642546996e-07      3.907985563411e-09      1.478974952231e-09      -5.000068734792e-09      
   2.177141555978e-07      3.901860056378e-09      1.477730918583e-09      -4.992133579475e-09      
   2.174701501242e-07      3.895745028037e-09      1.476487277990e-09      -4.984163472450e-09      
   2.172321418288e-07      3.889640471946e-09      1.475244041649e-09      -4.976159091862e-09      
   2.169999948644e-07      3.883546398005e-09      1.474001225739e-09      -4.968121467972e-09      
   2.167735733838e-07      3.877462816111e-09      1.472758846438e-09      -4.960051631038e-09      
   2.165527415390e-07      3.871389736163e-09      1.471516919923e-09      -4.951950611324e-09      
   2.163373634833e-07      3.865327168062e-09      1.470275462374e-09      -4.943819439085e-09      
   2.161273033688e-07      3.859275121703e-09      1.469034489969e-09      -4.935659144584e-09      
   2.159224253481e-07      3.853233606989e-09      1.467794018886e-09      -4.927470758081e-09      
   2.157225935742e-07      3.847202633814e-09      1.466554065302e-09      -4.919255309836e-09      
   2.155276721993e-07      3.841182212081e-09      1.465314645397e-09      -4.911013830110e-09      
   2.153375253762e-07      3.835172351687e-09      1.464075775348e-09      -4.902747349164e-09      
   2.151520172576e-07      3.829173062531e-09      1.462837471333e-09      -4.894456897256e-09      
   2.149710119959e-07      3.823184354512e-09      1.461599749532e-09      -4.886143504645e-09      
   2.147943737437e-07      3.817206237527e-09      1.460362626121e-09      -4.877808201596e-09      
   2.146219666536e-07      3.811238721477e-09      1.459126117280e-09      -4.869452018366e-09      
   2.144536548784e-07      3.805281816260e-09      1.457890239187e-09      -4.861075985215e-09      
   2.142893025705e-07      3.799335531775e-09      1.456655008018e-09      -4.852681132405e-09      
   2.141287738825e-07      3.793399877921e-09      1.455420439954e-09      -4.844268490196e-09      
   2.139719329673e-07      3.787474864596e-09      1.454186551172e-09      -4.835839088845e-09      
   2.138186439771e-07      3.781560501698e-09      1.452953357851e-09      -4.827393958617e-09      
   2.136687710646e-07      3.775656799128e-09      1.451720876168e-09      -4.818934129770e-09      
   2.135221783826e-07      3.769763766784e-09      1.450489122301e-09      -4.810460632562e-09      
   2.133787300835e-07      3.763881414562e-09      1.449258112430e-09      -4.801974497257e-09      
   2.132382903199e-07      3.758009752365e-09      1.448027862732e-09      -4.793476754113e-09      
   2.131007232446e-07      3.752148790091e-09      1.446798389386e-09      -4.784968433391e-09      
   2.129658930100e-07      3.746298537635e-09      1.445569708569e-09      -4.776450565351e-09      
   2.128336637688e-07      3.740459004900e-09      1.444341836459e-09      -4.767924180254e-09      
   2.127038996736e-07      3.734630201784e-09      1.443114789236e-09      -4.759390308359e-09      
   2.125764648769e-07      3.728812138185e-09      1.441888583078e-09      -4.750849979928e-09      
   2.124512235314e-07      3.723004824001e-09      1.440663234161e-09      -4.742304225217e-09      
   2.123280397896e-07      3.717208269132e-09      1.439438758666e-09      -4.733754074491e-09      
   2.122067778042e-07      3.711422483476e-09      1.438215172769e-09      -4.725200558010e-09      
   2.120873017278e-07      3.705647476931e-09      1.436992492650e-09      -4.716644706031e-09      
   2.119694757129e-07      3.699883259399e-09      1.435770734486e-09      -4.708087548815e-09      
   2.118531639122e-07      3.694129840777e-09      1.434549914455e-09      -4.699530116626e-09      
   2.117382304783e-07      3.688387230962e-09      1.433330048737e-09      -4.690973439719e-09      
   2.116245395638e-07      3.682655439853e-09      1.432111153508e-09      -4.682418548358e-09      
   2.115119553212e-07      3.676934477353e-09      1.430893244947e-09      -4.673866472800e-09      
   2.114003419032e-07      3.671224353356e-09      1.429676339233e-09      -4.665318243308e-09      
   2.112895608605e-07      3.665525081161e-09      1.428460452760e-09      -4.656774940188e-09      
   2.111794633354e-07      3.659836687661e-09      1.427245602788e-09      -4.648237843932e-09      
   2.110698978687e-07      3.654159203144e-09      1.426031806793e-09      -4.639708285078e-09      
   2.109607130012e-07      3.648492657900e-09      1.424819082251e-09      -4.631187594166e-09      
   2.108517572732e-07      3.642837082219e-09      1.423607446639e-09      -4.622677101735e-09      
   2.107428792253e-07      3.637192506393e-09      1.422396917431e-09      -4.614178138323e-09      
   2.106339273984e-07      3.631558960709e-09      1.421187512106e-09      -4.605692034469e-09      
   2.105247503330e-07      3.625936475458e-09      1.419979248139e-09      -4.597220120712e-09      
   2.104151965697e-07      3.620325080930e-09      1.418772143005e-09      -4.588763727592e-09      
   2.103051146492e-07      3.614724807417e-09      1.417566214182e-09      -4.580324185644e-09      
   2.101943531118e-07      3.609135685207e-09      1.416361479145e-09      -4.571902825412e-09      
   2.100827604985e-07      3.603557744590e-09      1.415157955371e-09      -4.563500977431e-09      
   2.099701853497e-07      3.597991015855e-09      1.413955660335e-09      -4.555119972241e-09      
   2.098564762061e-07      3.592435529295e-09      1.412754611515e-09      -4.546761140382e-09      
   2.097414816082e-07      3.586891315197e-09      1.411554826385e-09      -4.538425812389e-09      
   2.096250500968e-07      3.581358403852e-09      1.410356322423e-09      -4.530115318805e-09      
   2.095070302122e-07      3.575836825551e-09      1.409159117104e-09      -4.521830990168e-09      
   2.093872704954e-07      3.570326610582e-09      1.407963227905e-09      -4.513574157015e-09      
   2.092656194869e-07      3.564827789237e-09      1.406768672302e-09      -4.505346149887e-09      
   2.091419257271e-07      3.559340391805e-09      1.405575467771e-09      -4.497148299319e-09      
   2.090160377569e-07      3.553864448575e-09      1.404383631788e-09      -4.488981935856e-09      
   2.088878041167e-07      3.548399989839e-09      1.403193181828e-09      -4.480848390031e-09      
   2.087570733473e-07      3.542947045886e-09      1.402004135370e-09      -4.472748992386e-09      
   2.086236939891e-07      3.537505647004e-09      1.400816509888e-09      -4.464685073459e-09      
   2.084875145829e-07      3.532075823488e-09      1.399630322860e-09      -4.456657963788e-09      
   2.083483836691e-07      3.526657605623e-09      1.398445591760e-09      -4.448668993913e-09      
   2.082061497887e-07      3.521251023701e-09      1.397262334065e-09      -4.440719494372e-09      
   2.080606614820e-07      3.515856108011e-09      1.396080567251e-09      -4.432810795705e-09      
   2.079117672896e-07      3.510472888845e-09      1.394900308796e-09      -4.424944228450e-09      
   2.077593157524e-07      3.505101396490e-09      1.393721576174e-09      -4.417121123144e-09      
   2.076031554107e-07      3.499741661238e-09      1.392544386862e-09      -4.409342810330e-09      
   2.074431348051e-07      3.494393713379e-09      1.391368758335e-09      -4.401610620544e-09      
   2.072791024766e-07      3.489057583203e-09      1.390194708071e-09      -4.393925884325e-09      
   2.071109069654e-07      3.483733301001e-09      1.389022253546e-09      -4.386289932210e-09      
   2.069383968122e-07      3.478420897061e-09      1.387851412235e-09      -4.378704094742e-09      
   2.067614205580e-07      3.473120401672e-09      1.386682201615e-09      -4.371169702457e-09      
   2.065798267429e-07      3.467831845125e-09      1.385514639162e-09      -4.363688085895e-09      
   2.063934639078e-07      3.462555257713e-09      1.384348742351e-09      -4.356260575594e-09      
   2.062021805932e-07      3.457290669722e-09      1.383184528660e-09      -4.348888502093e-09      
   2.060058630032e-07      3.452038099660e-09      1.382022010626e-09      -4.341572881578e-09      
   2.058045479953e-07      3.446797518898e-09      1.380861181031e-09      -4.334313472811e-09      
   2.055983100905e-07      3.441568887024e-09      1.379702027720e-09      -4.327109720207e-09      
   2.053872238098e-07      3.436352163625e-09      1.378544538536e-09      -4.319961068174e-09      
   2.051713636743e-07      3.431147308290e-09      1.377388701323e-09      -4.312866961126e-09      
   2.049508042051e-07      3.425954280608e-09      1.376234503925e-09      -4.305826843474e-09      
   2.047256199226e-07      3.420773040165e-09      1.375081934185e-09      -4.298840159631e-09      
   2.044958853484e-07      3.415603546547e-09      1.373930979949e-09      -4.291906354002e-09      
   2.042616750031e-07      3.410445759344e-09      1.372781629060e-09      -4.285024871005e-09      
   2.040230634079e-07      3.405299638144e-09      1.371633869361e-09      -4.278195155050e-09      
   2.037801250839e-07      3.400165142535e-09      1.370487688697e-09      -4.271416650545e-09      
   2.035329345518e-07      3.395042232104e-09      1.369343074912e-09      -4.264688801904e-09      
   2.032815663325e-07      3.389930866439e-09      1.368200015849e-09      -4.258011053538e-09      
   2.030260949474e-07      3.384831005127e-09      1.367058499352e-09      -4.251382849858e-09      
   2.027665949173e-07      3.379742607756e-09      1.365918513266e-09      -4.244803635275e-09      
   2.025031407632e-07      3.374665633915e-09      1.364780045434e-09      -4.238272854201e-09      
   2.022358070060e-07      3.369600043192e-09      1.363643083701e-09      -4.231789951046e-09      
   2.019646681666e-07      3.364545795173e-09      1.362507615909e-09      -4.225354370224e-09      
   2.016897987664e-07      3.359502849447e-09      1.361373629904e-09      -4.218965556145e-09      
   2.014112733259e-07      3.354471165599e-09      1.360241113528e-09      -4.212622953220e-09      
   2.011291663664e-07      3.349450703222e-09      1.359110054626e-09      -4.206326005859e-09      
   2.008435524087e-07      3.344441421901e-09      1.357980441043e-09      -4.200074158475e-09      
   2.005545059739e-07      3.339443281223e-09      1.356852260620e-09      -4.193866855480e-09      
   2.002621015831e-07      3.334456240776e-09      1.355725501204e-09      -4.187703541284e-09      
   1.999664137571e-07      3.329480260149e-09      1.354600150637e-09      -4.181583660299e-09      
   1.996675170168e-07      3.324515298930e-09      1.353476196763e-09      -4.175506656934e-09      
   1.993654858834e-07      3.319561316704e-09      1.352353627427e-09      -4.169471975605e-09      
   1.990603948779e-07      3.314618273063e-09      1.351232430472e-09      -4.163479060719e-09      
   1.987523185211e-07      3.309686127591e-09      1.350112593743e-09      -4.157527356690e-09      
   1.984413313342e-07      3.304764839878e-09      1.348994105082e-09      -4.151616307927e-09      
   1.981275078379e-07      3.299854369511e-09      1.347876952335e-09      -4.145745358843e-09      
   1.978109225536e-07      3.294954676078e-09      1.346761123345e-09      -4.139913953848e-09      
   1.974916500019e-07      3.290065719166e-09      1.345646605956e-09      -4.134121537356e-09      
   1.971697647039e-07      3.285187458364e-09      1.344533388011e-09      -4.128367553776e-09      
   1.968453411807e-07      3.280319853262e-09      1.343421457355e-09      -4.122651447520e-09      
   1.965184539531e-07      3.275462863442e-09      1.342310801832e-09      -4.116972662999e-09      
   1.961891775424e-07      3.270616448495e-09      1.341201409286e-09      -4.111330644624e-09      
   1.958575864694e-07      3.265780568009e-09      1.340093267560e-09      -4.105724836808e-09      
   1.955237552549e-07      3.260955181572e-09      1.338986364498e-09      -4.100154683959e-09      
   1.951877752523e-07      3.256140242660e-09      1.337880685744e-09      -4.094619473453e-09      
   1.948498051435e-07      3.251335680312e-09      1.336776208136e-09      -4.089117864496e-09      
   1.945100204427e-07      3.246541417452e-09      1.335672906311e-09      -4.083648359259e-09      
   1.941685966639e-07      3.241757377007e-09      1.334570754908e-09      -4.078209459912e-09      
   1.938257093212e-07      3.236983481903e-09      1.333469728563e-09      -4.072799668625e-09      
   1.934815339289e-07      3.232219655069e-09      1.332369801914e-09      -4.067417487566e-09      
   1.931362460010e-07      3.227465819428e-09      1.331270949599e-09      -4.062061418909e-09      
   1.927900210517e-07      3.222721897907e-09      1.330173146255e-09      -4.056729964818e-09      
   1.924430345952e-07      3.217987813434e-09      1.329076366520e-09      -4.051421627469e-09      
   1.920954621455e-07      3.213263488935e-09      1.327980585032e-09      -4.046134909028e-09      
   1.917474792168e-07      3.208548847335e-09      1.326885776427e-09      -4.040868311665e-09      
   1.913992613233e-07      3.203843811561e-09      1.325791915344e-09      -4.035620337551e-09      
   1.910509839788e-07      3.199148304538e-09      1.324698976420e-09      -4.030389488854e-09      
   1.907028226978e-07      3.194462249196e-09      1.323606934293e-09      -4.025174267747e-09      
   1.903549529945e-07      3.189785568459e-09      1.322515763600e-09      -4.019973176396e-09      
   1.900075503826e-07      3.185118185251e-09      1.321425438979e-09      -4.014784716975e-09      
   1.896607903766e-07      3.180460022503e-09      1.320335935067e-09      -4.009607391649e-09      
   1.893148484905e-07      3.175811003138e-09      1.319247226502e-09      -4.004439702591e-09      
   1.889699002383e-07      3.171171050082e-09      1.318159287921e-09      -3.999280151971e-09      
   1.886261211344e-07      3.166540086264e-09      1.317072093963e-09      -3.994127241958e-09      
   1.882836866926e-07      3.161918034610e-09      1.315985619264e-09      -3.988979474722e-09      
   1.879427724275e-07      3.157304818045e-09      1.314899838462e-09      -3.983835352432e-09      
   1.876035538528e-07      3.152700359494e-09      1.313814726195e-09      -3.978693377258e-09      
   1.872662064829e-07      3.148104581887e-09      1.312730257100e-09      -3.973552051370e-09      
   1.869309058317e-07      3.143517408148e-09      1.311646405815e-09      -3.968409876939e-09      
   1.865978274136e-07      3.138938761203e-09      1.310563146977e-09      -3.963265356134e-09      
   1.862671467426e-07      3.134368563980e-09      1.309480455225e-09      -3.958116991123e-09      
   1.859390393328e-07      3.129806739405e-09      1.308398305194e-09      -3.952963284079e-09      
   1.856136806982e-07      3.125253210402e-09      1.307316671524e-09      -3.947802737171e-09      
   1.852912463532e-07      3.120707899900e-09      1.306235528852e-09      -3.942633852567e-09      
   1.849719118118e-07      3.116170730824e-09      1.305154851814e-09      -3.937455132437e-09      
   1.846558525883e-07      3.111641626101e-09      1.304074615050e-09      -3.932265078953e-09      
   1.843432441964e-07      3.107120508659e-09      1.302994793195e-09      -3.927062194283e-09      
   1.840342621508e-07      3.102607301421e-09      1.301915360889e-09      -3.921844980597e-09      
   1.837290819651e-07      3.098101927314e-09      1.300836292768e-09      -3.916611940066e-09      
   1.834278791540e-07      3.093604309266e-09      1.299757563470e-09      -3.911361574858e-09      
   1.831308292311e-07      3.089114370203e-09      1.298679147632e-09      -3.906092387146e-09      
   1.828381077108e-07      3.084632033051e-09      1.297601019893e-09      -3.900802879096e-09      
   1.825498901071e-07      3.080157220734e-09      1.296523154889e-09      -3.895491552879e-09      
   1.822663214449e-07      3.075689866105e-09      1.295445531261e-09      -3.890157163993e-09      
   1.819874247915e-07      3.071229941696e-09      1.294368143659e-09      -3.884799481245e-09      
   1.817131927250e-07      3.066777429969e-09      1.293290990735e-09      -3.879418526765e-09      
   1.814436178236e-07      3.062332313379e-09      1.292214071142e-09      -3.874014322690e-09      
   1.811786926651e-07      3.057894574385e-09      1.291137383531e-09      -3.868586891152e-09      
   1.809184098276e-07      3.053464195445e-09      1.290060926557e-09      -3.863136254285e-09      
   1.806627618892e-07      3.049041159020e-09      1.288984698871e-09      -3.857662434221e-09      
   1.804117414280e-07      3.044625447564e-09      1.287908699125e-09      -3.852165453097e-09      
   1.801653410220e-07      3.040217043540e-09      1.286832925973e-09      -3.846645333042e-09      
   1.799235532492e-07      3.035815929400e-09      1.285757378066e-09      -3.841102096194e-09      
   1.796863706876e-07      3.031422087609e-09      1.284682054058e-09      -3.835535764682e-09      
   1.794537859154e-07      3.027035500620e-09      1.283606952600e-09      -3.829946360642e-09      
   1.792257915106e-07      3.022656150895e-09      1.282532072346e-09      -3.824333906208e-09      
   1.790023800512e-07      3.018284020889e-09      1.281457411947e-09      -3.818698423512e-09      
   1.787835441152e-07      3.013919093062e-09      1.280382970057e-09      -3.813039934689e-09      
   1.785692762807e-07      3.009561349871e-09      1.279308745327e-09      -3.807358461870e-09      
   1.783595691258e-07      3.005210773778e-09      1.278234736410e-09      -3.801654027192e-09      
   1.781544152286e-07      3.000867347236e-09      1.277160941959e-09      -3.795926652785e-09      
   1.779538071669e-07      2.996531052705e-09      1.276087360627e-09      -3.790176360785e-09      
   1.777577375190e-07      2.992201872645e-09      1.275013991065e-09      -3.784403173324e-09      
   1.775661988627e-07      2.987879789513e-09      1.273940831926e-09      -3.778607112538e-09      
   1.773791837763e-07      2.983564785767e-09      1.272867881863e-09      -3.772788200556e-09      
   1.771966848378e-07      2.979256843866e-09      1.271795139528e-09      -3.766946459517e-09      
   1.770186946251e-07      2.974955946266e-09      1.270722603574e-09      -3.761081911549e-09      
   1.768452057163e-07      2.970662075428e-09      1.269650272653e-09      -3.755194578790e-09      
   1.766762106896e-07      2.966375213810e-09      1.268578145417e-09      -3.749284483370e-09      
   1.765117021228e-07      2.962095343867e-09      1.267506220520e-09      -3.743351647424e-09      
   1.763516725941e-07      2.957822448063e-09      1.266434496614e-09      -3.737396093087e-09      
   1.761961146815e-07      2.953556508850e-09      1.265362972351e-09      -3.731417842490e-09      
   1.760450209631e-07      2.949297508690e-09      1.264291646383e-09      -3.725416917768e-09      
   1.758983840169e-07      2.945045430041e-09      1.263220517364e-09      -3.719393341053e-09      
   1.757561964210e-07      2.940800255359e-09      1.262149583945e-09      -3.713347134481e-09      
