## TT                      EE                      BB                      TE 
   6.071615597510e-01      6.353793430429e-01      6.307380530109e-01      6.211102260915e-01      
   6.179117325053e-01      6.345418206506e-01      6.299984869801e-01      6.261715705342e-01      
   6.281810890019e-01      6.337706209686e-01      6.293965399481e-01      6.309696655605e-01      
   6.374726339519e-01      6.330276953177e-01      6.289914055675e-01      6.352462768869e-01      
   6.455897094614e-01      6.323118046916e-01      6.288242621396e-01      6.389162654682e-01      
   6.526482429833e-01      6.316031715770e-01      6.289125273853e-01      6.420394849169e-01      
   6.586819848918e-01      6.308838739442e-01      6.292468153623e-01      6.446331067559e-01      
   6.640167395847e-01      6.301280006526e-01      6.297910577084e-01      6.468504777105e-01      
   6.688949821781e-01      6.293506623821e-01      6.304858590024e-01      6.488216242526e-01      
   6.735898303438e-01      6.285499840707e-01      6.312547263118e-01      6.506803186918e-01      
   6.783424175287e-01      6.277818741762e-01      6.320124059007e-01      6.525726581840e-01      
   6.832511908394e-01      6.270520460741e-01      6.326742419580e-01      6.545487431799e-01      
   6.881831628959e-01      6.264014224327e-01      6.331653028628e-01      6.565659998296e-01      
   6.926450621652e-01      6.258852092432e-01      6.334280383213e-01      6.584195468427e-01      
   6.963456885168e-01      6.255214358680e-01      6.334274418875e-01      6.599842081001e-01      
   6.988008446646e-01      6.253156506566e-01      6.331530687688e-01      6.610378997159e-01      
   6.994772570501e-01      6.253029489523e-01      6.326177395587e-01      6.613510350476e-01      
   6.980814005297e-01      6.254558681658e-01      6.318532699049e-01      6.607716007961e-01      
   6.944402991412e-01      6.257463548736e-01      6.309040229712e-01      6.591991245936e-01      
   6.886958123036e-01      6.261342978329e-01      6.298194123478e-01      6.566704415894e-01      
   6.810044630382e-01      6.265728102419e-01      6.286466318075e-01      6.532219226213e-01      
   6.721883022830e-01      6.270141905073e-01      6.274248245688e-01      6.492084443570e-01      
   6.629587131928e-01      6.274311303278e-01      6.261816311999e-01      6.449503351260e-01      
   6.544110628134e-01      6.277432028225e-01      6.249326112610e-01      6.409384498788e-01      
   6.473926979311e-01      6.279909065206e-01      6.236834931607e-01      6.376180104487e-01      
   6.428147923279e-01      6.281174535972e-01      6.224346670579e-01      6.354236307312e-01      
   6.413338755419e-01      6.281074807659e-01      6.211868994667e-01      6.346862255449e-01      
   6.430690000011e-01      6.280324423166e-01      6.199470012943e-01      6.355062506764e-01      
   6.479124847705e-01      6.278567148263e-01      6.187321730694e-01      6.378057730869e-01      
   6.553422654886e-01      6.275761419299e-01      6.175719855283e-01      6.413089509893e-01      
   6.641593619262e-01      6.272482848753e-01      6.165073881172e-01      6.454400209563e-01      
   6.735373615811e-01      6.268144352421e-01      6.155866942095e-01      6.497560626219e-01      
   6.819677392369e-01      6.263251553748e-01      6.148590717507e-01      6.535545503156e-01      
   6.881752345497e-01      6.257810353949e-01      6.143665700318e-01      6.562370081073e-01      
   6.910860105859e-01      6.251504956385e-01      6.141360478892e-01      6.572919914669e-01      
   6.900888153303e-01      6.244539664138e-01      6.141724718849e-01      6.564515960152e-01      
   6.845940790790e-01      6.237172706994e-01      6.144548978053e-01      6.534471291085e-01      
   6.749202383216e-01      6.229226140550e-01      6.149360519861e-01      6.484004003190e-01      
   6.614211076600e-01      6.220903891261e-01      6.155458521091e-01      6.414543742468e-01      
   6.452451827846e-01      6.212613303741e-01      6.161985481009e-01      6.331397007567e-01      
   6.273978455367e-01      6.204605427523e-01      6.168025396580e-01      6.239195523169e-01      
   6.091813099352e-01      6.196942144260e-01      6.172714508279e-01      6.144152775634e-01      
   5.917068793090e-01      6.189807970296e-01      6.175348001669e-01      6.051902145298e-01      
   5.761881150465e-01      6.183329844218e-01      6.175466394508e-01      5.968886971329e-01      
   5.635094458734e-01      6.177750447257e-01      6.172908365908e-01      5.900187057440e-01      
   5.541911680048e-01      6.172756613045e-01      6.167821952935e-01      5.848835095292e-01      
   5.486862000356e-01      6.168709597175e-01      6.160632480131e-01      5.817805280342e-01      
   5.470710582026e-01      6.165294233170e-01      6.151972257007e-01      5.807627777562e-01      
   5.490812156168e-01      6.162933773098e-01      6.142582924515e-01      5.817173856692e-01      
   5.544568065460e-01      6.161048402925e-01      6.133205433565e-01      5.844685810598e-01      
   5.626813335654e-01      6.160517456958e-01      6.124474343606e-01      5.887621062988e-01      
   5.730217862930e-01      6.161359252126e-01      6.116832161588e-01      5.941879403561e-01      
   5.849922602446e-01      6.163563012337e-01      6.110475973887e-01      6.004695377575e-01      
   5.976513099292e-01      6.167218094840e-01      6.105343263947e-01      6.071116843712e-01      
   6.103850956531e-01      6.172284671014e-01      6.101137498859e-01      6.137972441544e-01      
   6.224614052026e-01      6.178742848657e-01      6.097387896856e-01      6.201636038950e-01      
   6.333424988888e-01      6.185835351578e-01      6.093532776396e-01      6.259195171332e-01      
   6.425519978853e-01      6.193391801138e-01      6.089012796037e-01      6.308388285059e-01      
   6.497580456720e-01      6.200189424598e-01      6.083359604794e-01      6.347143423087e-01      
   6.547907361160e-01      6.205927002416e-01      6.076266911239e-01      6.374624310651e-01      
   6.575854911403e-01      6.209999222934e-01      6.067634371368e-01      6.390309373570e-01      
   6.582894085303e-01      6.211775553029e-01      6.057579357276e-01      6.394643113362e-01      
   6.571736193763e-01      6.210873945671e-01      6.046416822490e-01      6.388757712081e-01      
   6.546514541160e-01      6.208015422956e-01      6.034612308011e-01      6.375018685316e-01      
   6.511712468351e-01      6.203243915250e-01      6.022716887419e-01      6.355607032153e-01      
   6.470555252374e-01      6.196865370155e-01      6.011294967539e-01      6.332231815806e-01      
   6.425864213103e-01      6.190393978008e-01      6.000856067451e-01      6.307030293909e-01      
   6.381566747134e-01      6.184613110065e-01      5.991800068584e-01      6.282318152329e-01      
   6.338636263775e-01      6.180250116008e-01      5.984382373455e-01      6.258942203322e-01      
   6.299229913789e-01      6.178276303918e-01      5.978701584147e-01      6.238459978977e-01      
   6.265176098070e-01      6.179190230597e-01      5.974708458021e-01      6.222034630100e-01      
   6.236033219464e-01      6.182736585682e-01      5.972231690711e-01      6.209327720092e-01      
   6.214845859783e-01      6.189182848534e-01      5.971013996818e-01      6.202001080430e-01      
   6.202689609840e-01      6.197643377158e-01      5.970751233086e-01      6.200165980116e-01      
   6.200832215677e-01      6.207893530436e-01      5.971127916686e-01      6.204361868478e-01      
   6.212662155179e-01      6.218718538620e-01      5.971844200999e-01      6.215689609254e-01      
   6.237341721589e-01      6.229566920328e-01      5.972631797914e-01      6.233453108799e-01      
   6.276986409263e-01      6.239759351487e-01      5.973258999458e-01      6.258345200319e-01      
   6.330281087443e-01      6.248538878676e-01      5.973527338728e-01      6.289277183257e-01      
   6.394907496208e-01      6.255793231177e-01      5.973264074028e-01      6.324967907332e-01      
   6.467466729235e-01      6.261111872484e-01      5.972315254133e-01      6.363452893148e-01      
   6.541400796529e-01      6.264441590351e-01      5.970543520813e-01      6.401423529882e-01      
   6.611301750571e-01      6.265793685458e-01      5.967833183180e-01      6.436229700794e-01      
   6.669616226502e-01      6.265428225037e-01      5.964102844325e-01      6.464363986944e-01      
   6.709651730253e-01      6.263067405532e-01      5.959323497876e-01      6.482515025376e-01      
   6.726401947574e-01      6.258098836736e-01      5.953538070503e-01      6.488026526112e-01      
   6.715557044665e-01      6.251104080905e-01      5.946877283154e-01      6.479170166577e-01      
   6.675783603804e-01      6.241382979747e-01      5.939566669495e-01      6.454930066334e-01      
   6.608435742614e-01      6.229034509893e-01      5.931920649544e-01      6.415931288375e-01      
   6.517509219232e-01      6.213750251037e-01      5.924321549048e-01      6.363817607941e-01      
   6.409795391583e-01      6.195647909415e-01      5.917184071491e-01      6.301812074129e-01      
   6.292541294001e-01      6.175056557852e-01      5.910908545974e-01      6.233522149080e-01      
   6.174717779685e-01      6.153063003291e-01      5.905828798874e-01      6.163880881875e-01      
   6.063851902998e-01      6.129336741828e-01      5.902162237217e-01      6.096506398426e-01      
   5.967132508521e-01      6.105559018926e-01      5.899970280545e-01      6.035948948138e-01      
   5.888037574438e-01      6.082386878212e-01      5.899136422043e-01      5.984423320687e-01      
   5.829322269247e-01      6.060431624154e-01      5.899366983021e-01      5.943753782580e-01      
   5.789876447550e-01      6.040736585083e-01      5.900216369247e-01      5.913976536969e-01      
   5.766037935832e-01      6.023893723454e-01      5.901134879098e-01      5.893555779905e-01      
   5.751328981303e-01      6.009716798281e-01      5.901533490759e-01      5.879103536372e-01      
   5.740798008056e-01      5.999229488156e-01      5.900857181118e-01      5.868591372338e-01      
   5.727385692723e-01      5.991566854442e-01      5.898656676662e-01      5.857987220806e-01      
   5.706392953963e-01      5.987165065346e-01      5.894648379853e-01      5.845093373344e-01      
   5.675415043427e-01      5.985213494157e-01      5.888753602394e-01      5.828256231744e-01      
   5.635766357094e-01      5.985734747483e-01      5.881111002503e-01      5.808115228915e-01      
   5.589669317584e-01      5.988744677951e-01      5.872059897663e-01      5.785767224594e-01      
   5.542077668823e-01      5.993635935936e-01      5.862096372279e-01      5.763436117075e-01      
   5.501005143591e-01      5.999742956253e-01      5.851808170005e-01      5.744964478791e-01      
   5.472562434719e-01      6.006624258825e-01      5.841797588263e-01      5.733378260530e-01      
   5.461424869096e-01      6.014050978945e-01      5.832603421159e-01      5.731080838762e-01      
   5.470503519869e-01      6.021688154089e-01      5.824633101915e-01      5.739483098895e-01      
   5.498358032937e-01      6.027793975691e-01      5.818114562273e-01      5.756993089029e-01      
   5.540783784899e-01      6.032512243852e-01      5.813074246350e-01      5.781422491303e-01      
   5.590396215379e-01      6.035044856623e-01      5.809343720925e-01      5.808467261345e-01      
   5.635893586502e-01      6.033015584799e-01      5.806593067238e-01      5.831074844455e-01      
   5.668160791011e-01      6.027649689831e-01      5.804385375987e-01      5.845142225289e-01      
   5.676560207818e-01      6.018148857629e-01      5.802243757424e-01      5.844859650150e-01      
   5.656099967006e-01      6.004438970773e-01      5.799720722968e-01      5.827667377646e-01      
   5.603635547917e-01      5.987909355930e-01      5.796459791991e-01      5.792586790424e-01      
   5.522163990892e-01      5.969277007942e-01      5.792240705815e-01      5.741369744662e-01      
   5.418381431596e-01      5.949516649013e-01      5.787002437005e-01      5.677741675876e-01      
   5.303973049300e-01      5.930793359406e-01      5.780841802151e-01      5.608633357536e-01      
   5.190969045252e-01      5.913780885199e-01      5.773989310515e-01      5.540600465245e-01      
   5.092858179249e-01      5.899992591940e-01      5.766767260950e-01      5.481589689987e-01      
   5.020442063719e-01      5.890194462179e-01      5.759537484227e-01      5.437957340896e-01      
   4.981781190250e-01      5.884661523368e-01      5.752647175214e-01      5.414434050582e-01      
   4.979806230413e-01      5.883142593115e-01      5.746380897935e-01      5.412662019709e-01      
   5.012740708742e-01      5.884137643084e-01      5.740925259722e-01      5.430990360821e-01      
   5.072478771583e-01      5.887648542670e-01      5.736350305136e-01      5.464885382809e-01      
   5.149743696406e-01      5.891941710528e-01      5.732608836921e-01      5.508356350435e-01      
   5.231254600450e-01      5.894828620830e-01      5.729552094458e-01      5.553138692809e-01      
   5.304870739843e-01      5.896198393167e-01      5.726957922146e-01      5.592724768145e-01      
   5.359322475259e-01      5.893887155166e-01      5.724566055422e-01      5.620252832153e-01      
   5.387810131214e-01      5.888100076492e-01      5.722114623811e-01      5.632403150142e-01      
   5.386341895231e-01      5.878314189080e-01      5.719372444415e-01      5.626953881984e-01      
   5.355296141913e-01      5.865256342186e-01      5.716163005209e-01      5.604478982086e-01      
   5.299513019223e-01      5.849640838406e-01      5.712377909588e-01      5.567786614168e-01      
   5.228234110245e-01      5.831644994131e-01      5.707979569561e-01      5.521703113819e-01      
   5.149596232075e-01      5.813227322767e-01      5.702994690749e-01      5.471359384789e-01      
   5.075179890236e-01      5.795145586749e-01      5.697501283049e-01      5.423228405927e-01      
   5.013606458918e-01      5.778468328140e-01      5.691612415484e-01      5.382468405166e-01      
   4.972749484369e-01      5.764490265858e-01      5.685459746428e-01      5.354004669142e-01      
   4.956895258717e-01      5.753017656093e-01      5.679179167170e-01      5.340141004019e-01      
   4.967976929713e-01      5.745241898768e-01      5.672899925304e-01      5.342492789766e-01      
   5.004788408344e-01      5.740841988586e-01      5.666737573501e-01      5.360195839576e-01      
   5.062138652624e-01      5.740090294029e-01      5.660790211098e-01      5.390466857978e-01      
   5.133917596564e-01      5.742218352245e-01      5.655136892791e-01      5.429555768376e-01      
   5.211892279892e-01      5.746717127784e-01      5.649836857404e-01      5.472775404950e-01      
   5.289150710069e-01      5.753390863453e-01      5.644928403323e-01      5.516389341837e-01      
   5.356343260826e-01      5.760690654984e-01      5.640426744999e-01      5.554839022648e-01      
   5.408044871964e-01      5.768738222581e-01      5.636320886585e-01      5.585480745856e-01      
   5.439996244564e-01      5.775933629591e-01      5.632570241910e-01      5.605448889591e-01      
   5.450353133060e-01      5.782861053067e-01      5.629102209090e-01      5.614145959862e-01      
   5.439347829203e-01      5.787567222204e-01      5.625812029446e-01      5.610756740981e-01      
   5.410421510447e-01      5.790358338320e-01      5.622565990273e-01      5.597167078697e-01      
   5.368373470587e-01      5.790362959780e-01      5.619208453325e-01      5.575377197854e-01      
   5.319049854997e-01      5.787301393945e-01      5.615572469124e-01      5.548237976177e-01      
   5.268004084845e-01      5.781076007823e-01      5.611493051546e-01      5.518580616790e-01      
   5.220879664114e-01      5.772220565881e-01      5.606821679058e-01      5.489632862878e-01      
   5.180855852796e-01      5.760588802680e-01      5.601440334858e-01      5.463037636143e-01      
   5.150250227771e-01      5.747080980826e-01      5.595273413752e-01      5.440487582057e-01      
   5.127732964287e-01      5.731867463014e-01      5.588296087470e-01      5.421391494536e-01      
   5.109807165435e-01      5.715645832334e-01      5.580538187488e-01      5.404243520526e-01      
   5.091779491620e-01      5.699573311561e-01      5.572083270504e-01      5.387111517204e-01      
   5.069006935741e-01      5.683912391962e-01      5.563063181367e-01      5.367661626537e-01      
   5.035307886041e-01      5.669686991320e-01      5.553649002198e-01      5.343090830107e-01      
   4.986856834487e-01      5.657342398867e-01      5.544039653947e-01      5.311530533360e-01      
   4.920800359810e-01      5.646298084017e-01      5.534449518893e-01      5.271082018279e-01      
   4.837353521796e-01      5.637880588775e-01      5.525096278428e-01      5.222300405145e-01      
   4.738588014655e-01      5.631113448481e-01      5.516189792659e-01      5.165610002327e-01      
   4.628556937261e-01      5.626110010121e-01      5.507922423530e-01      5.103015825680e-01      
   4.512353127377e-01      5.622025689025e-01      5.500460855957e-01      5.036721671888e-01      
   4.396215189232e-01      5.619188336529e-01      5.493939285482e-01      4.970227471273e-01      
   4.286808031709e-01      5.616271774932e-01      5.488453825736e-01      4.906717737250e-01      
   4.189930145764e-01      5.613242782681e-01      5.484058098152e-01      4.849648971900e-01      
   4.110587200115e-01      5.609764104495e-01      5.480760128080e-01      4.802022961587e-01      
   4.052197867984e-01      5.605641731583e-01      5.478520825478e-01      4.766043377205e-01      
   4.019115424239e-01      5.600838534801e-01      5.477254435018e-01      4.744514363335e-01      
   4.013253145531e-01      5.595860870427e-01      5.476831373366e-01      4.738945688674e-01      
   4.036622952938e-01      5.590534914268e-01      5.477083806354e-01      4.750461193835e-01      
   4.091633616519e-01      5.585157945832e-01      5.477814130136e-01      4.780420484093e-01      
   4.176937050253e-01      5.580040328786e-01      5.478806201293e-01      4.827781808575e-01      
   4.293018021384e-01      5.575831984035e-01      5.479838743650e-01      4.892560392236e-01      
   4.435516547916e-01      5.571551693275e-01      5.480699925444e-01      4.971187959944e-01      
   4.601115393778e-01      5.568773203354e-01      5.481201762831e-01      5.061873972197e-01      
   4.780367677719e-01      5.567004873203e-01      5.481192867242e-01      5.158714002304e-01      
   4.964107397005e-01      5.565635199958e-01      5.480568163838e-01      5.256273477012e-01      
   5.138636260389e-01      5.564702499182e-01      5.479274541757e-01      5.347427609662e-01      
   5.291434832851e-01      5.563813456888e-01      5.477311867867e-01      5.425915252679e-01      
   5.409489274797e-01      5.562214154414e-01      5.474729299680e-01      5.485320210564e-01      
   5.480670588146e-01      5.559942524778e-01      5.471617287614e-01      5.520164260902e-01      
   5.498155106685e-01      5.556773514044e-01      5.468096022452e-01      5.527386604258e-01      
   5.458695724840e-01      5.552973659646e-01      5.464301358570e-01      5.505632895141e-01      
   5.363759413849e-01      5.547893871881e-01      5.460369432735e-01      5.455049769006e-01      
   5.220591463120e-01      5.542438171942e-01      5.456421299623e-01      5.379108235136e-01      
   5.041569962717e-01      5.536217697286e-01      5.452548903613e-01      5.283107877916e-01      
   4.841574568925e-01      5.530296269478e-01      5.448803595402e-01      5.174489518486e-01      
   4.637800420512e-01      5.525050841637e-01      5.445188196355e-01      5.062023618741e-01      
   4.447419100095e-01      5.520488634397e-01      5.441653355332e-01      4.954990070068e-01      
   4.286161487439e-01      5.516880769879e-01      5.438098673667e-01      4.862740162362e-01      
   4.165930938677e-01      5.514387658662e-01      5.434378814626e-01      4.792969659312e-01      
   4.093366212662e-01      5.513690786760e-01      5.430314540225e-01      4.750742633903e-01      
   4.071191273395e-01      5.514035610721e-01      5.425708282828e-01      4.738005240558e-01      
   4.097006846290e-01      5.515848351670e-01      5.420363420660e-01      4.753784645931e-01      
   4.163064972740e-01      5.517861685235e-01      5.414105895112e-01      4.792829718051e-01      
   4.258379841942e-01      5.520963535158e-01      5.406806261753e-01      4.848748274165e-01      
   4.370046395849e-01      5.523791652274e-01      5.398399834499e-01      4.913168611135e-01      
   4.483031996545e-01      5.526236344464e-01      5.388902401505e-01      4.977378260963e-01      
   4.584584827497e-01      5.527889239763e-01      5.378419157869e-01      5.034190812504e-01      
   4.662650524781e-01      5.528983697195e-01      5.367145041900e-01      5.077373212325e-01      
   4.708691274806e-01      5.528295517804e-01      5.355355535135e-01      5.102062021304e-01      
   4.717576432684e-01      5.526188351015e-01      5.343388098324e-01      5.105900109415e-01      
   4.689770475170e-01      5.522214501016e-01      5.331615639570e-01      5.088999756772e-01      
   4.628861863589e-01      5.516909800417e-01      5.320414597451e-01      5.053416010978e-01      
   4.540480578781e-01      5.509750580557e-01      5.310131197251e-01      5.001691264457e-01      
   4.435802685357e-01      5.500919148199e-01      5.301050016810e-01      4.939736018201e-01      
   4.323774993176e-01      5.491268498167e-01      5.293369009109e-01      4.872679900546e-01      
   4.214993479506e-01      5.481167935530e-01      5.287184473298e-01      4.806567081435e-01      
   4.116847642294e-01      5.470235993043e-01      5.282488165268e-01      4.745537709338e-01      
   4.034606254076e-01      5.460064679296e-01      5.279176960158e-01      4.693528640879e-01      
   3.969668862818e-01      5.450318898221e-01      5.277073514846e-01      4.651447218092e-01      
   3.920462017089e-01      5.441716108135e-01      5.275954585049e-01      4.618878793574e-01      
   3.880832975869e-01      5.434877200094e-01      5.275582367607e-01      4.592586488889e-01      
   3.844891736620e-01      5.430034182521e-01      5.275733711884e-01      4.569233366544e-01      
   3.805109147401e-01      5.427279952505e-01      5.276222387823e-01      4.544380331001e-01      
   3.756079162879e-01      5.426306309877e-01      5.276910779065e-01      4.514602536428e-01      
   3.694652094467e-01      5.427183518669e-01      5.277709223200e-01      4.477896264353e-01      
   3.620912901037e-01      5.429357217065e-01      5.278563471546e-01      4.433872978741e-01      
   3.538396442355e-01      5.433197499220e-01      5.279433028537e-01      4.384610210937e-01      
   3.452961368152e-01      5.437526493229e-01      5.280265053390e-01      4.333078457566e-01      
   3.372513560043e-01      5.442412221005e-01      5.280969674701e-01      4.284227936826e-01      
   3.304374793722e-01      5.446961310672e-01      5.281402687342e-01      4.242499458735e-01      
   3.254986580282e-01      5.451310415415e-01      5.281360554227e-01      4.212355902239e-01      
   3.226911611243e-01      5.454919716182e-01      5.280590533958e-01      4.195538555483e-01      
   3.220431857589e-01      5.457787998548e-01      5.278815941845e-01      4.192425830291e-01      
   3.230503736795e-01      5.459478353309e-01      5.275773534873e-01      4.199626795481e-01      
   3.250965624782e-01      5.460292899486e-01      5.271257360977e-01      4.213220207569e-01      
   3.273110096184e-01      5.459370338889e-01      5.265161641278e-01      4.227188211451e-01      
   3.289834728292e-01      5.457261039627e-01      5.257514720902e-01      4.237155518685e-01      
   3.293573941669e-01      5.453355196381e-01      5.248496976912e-01      4.238045371331e-01      
   3.282777055971e-01      5.447983166184e-01      5.238437733841e-01      4.229008647339e-01      
   3.257125140079e-01      5.440824018095e-01      5.227789415396e-01      4.209684630953e-01      
   3.219989660745e-01      5.431630343881e-01      5.217080881515e-01      4.182080050440e-01      
   3.177813947696e-01      5.421138888058e-01      5.206855561809e-01      4.150586798378e-01      
   3.138090986307e-01      5.408864073734e-01      5.197602956524e-01      4.119891697113e-01      
   3.107489549289e-01      5.395552260943e-01      5.189693758915e-01      4.094706615073e-01      
   3.092464068113e-01      5.381193052881e-01      5.183328876553e-01      4.079356096201e-01      
   3.095461922342e-01      5.367161754893e-01      5.178510897840e-01      4.076008444952e-01      
   3.116316285855e-01      5.353171038259e-01      5.175043296549e-01      4.084381726466e-01      
   3.151829760015e-01      5.340009497475e-01      5.172558414620e-01      4.102535905133e-01      
   3.196498516184e-01      5.328814153281e-01      5.170570722765e-01      4.127171735460e-01      
   3.243268754206e-01      5.319356301832e-01      5.168547792541e-01      4.153564985193e-01      
   3.284225709180e-01      5.311878490378e-01      5.165988497943e-01      4.176770032230e-01      
   3.312617454118e-01      5.306636134054e-01      5.162496680346e-01      4.192714571769e-01      
   3.323124522549e-01      5.303482319759e-01      5.157839077191e-01      4.198110545435e-01      
   3.313068573730e-01      5.302490898631e-01      5.151978664688e-01      4.191362064860e-01      
   3.281125608966e-01      5.302395482610e-01      5.145078352270e-01      4.171070079351e-01      
   3.229978779125e-01      5.303244664001e-01      5.137474607521e-01      4.138764033529e-01      
   3.163012356265e-01      5.304463343015e-01      5.129625338525e-01      4.096105845472e-01      
   3.086110386270e-01      5.305323612318e-01      5.122040424958e-01      4.046333439362e-01      
   3.006197022469e-01      5.305393455323e-01      5.115205972734e-01      3.993627174439e-01      
   2.931990720743e-01      5.304570882495e-01      5.109514209939e-01      3.943723190717e-01      
   2.871800187851e-01      5.302713181576e-01      5.105209812588e-01      3.902349639765e-01      
   2.833088538741e-01      5.299639065356e-01      5.102360569004e-01      3.874835053976e-01      
   2.822201569841e-01      5.295681107047e-01      5.100856183100e-01      3.865938376861e-01      
   2.843028742075e-01      5.290880276401e-01      5.100434387598e-01      3.878417808422e-01      
   2.896447309191e-01      5.285701002064e-01      5.100729154793e-01      3.912768130699e-01      
   2.979575679217e-01      5.280411330055e-01      5.101332350550e-01      3.966533143098e-01      
   3.085971428070e-01      5.275231991039e-01      5.101858205765e-01      4.034750946562e-01      
   3.205065040587e-01      5.270306589224e-01      5.101999772328e-01      4.109948345454e-01      
   3.325091409734e-01      5.265503634751e-01      5.101568108641e-01      4.184289772928e-01      
   3.432547889889e-01      5.261339943605e-01      5.100508042692e-01      4.249682496542e-01      
   3.515209884093e-01      5.256793315255e-01      5.098888474263e-01      4.298689546876e-01      
   3.563592345648e-01      5.252814889037e-01      5.096869606349e-01      4.326533361905e-01      
   3.572513538594e-01      5.248705361633e-01      5.094653479274e-01      4.330250681488e-01      
   3.541462485444e-01      5.244167166903e-01      5.092427033872e-01      4.309526805693e-01      
   3.475064433438e-01      5.239328016253e-01      5.090308177730e-01      4.266966421757e-01      
   3.381915833956e-01      5.234577402923e-01      5.088304785992e-01      4.207481456051e-01      
   3.272873515019e-01      5.229685332512e-01      5.086294363581e-01      4.137160695049e-01      
   3.159434229587e-01      5.224876283197e-01      5.084028623513e-01      4.062961109153e-01      
   3.051560910001e-01      5.220454175219e-01      5.081163074163e-01      3.991307291296e-01      
   2.956004491217e-01      5.216776423067e-01      5.077307518573e-01      3.926934496049e-01      
   2.875529328792e-01      5.214395338904e-01      5.072089805027e-01      3.872227618430e-01      
   2.808793070886e-01      5.213668163619e-01      5.065222788242e-01      3.826762993951e-01      
   2.751252483085e-01      5.214546651801e-01      5.056563655417e-01      3.787681932783e-01      
   2.696466080483e-01      5.217762739463e-01      5.046155697939e-01      3.750935915604e-01      
   2.637802394869e-01      5.223053561844e-01      5.034245152472e-01      3.711789756164e-01      
   2.570187071361e-01      5.230536993004e-01      5.021269504097e-01      3.666532224827e-01      
   2.491016025973e-01      5.239832755080e-01      5.007818031516e-01      3.612825399368e-01      
   2.400957652131e-01      5.250589904404e-01      4.994569661787e-01      3.550555450797e-01      
   2.303315062935e-01      5.262855056290e-01      4.982216694900e-01      3.481668181375e-01      
   2.203637504520e-01      5.275368531671e-01      4.971385113073e-01      3.409545416409e-01      
   2.108118639705e-01      5.287870808474e-01      4.962562692886e-01      3.338781067350e-01      
   2.022577125528e-01      5.299591752455e-01      4.956044945254e-01      3.273962897339e-01      
   1.951304503593e-01      5.310352488874e-01      4.951906225072e-01      3.219023878011e-01      
   1.896511218342e-01      5.319397029179e-01      4.949999596417e-01      3.176207823908e-01      
   1.858253536094e-01      5.327003997319e-01      4.949984781527e-01      3.146255554593e-01      
   1.834824503703e-01      5.332238832914e-01      4.951379410876e-01      3.127894254962e-01      
   1.823252180885e-01      5.335750490999e-01      4.953625464884e-01      3.119041314149e-01      
   1.820230123441e-01      5.337999848301e-01      4.956160783970e-01      3.117112144726e-01      
   1.822249823473e-01      5.338862535627e-01      4.958485142916e-01      3.119093027323e-01      
   1.826072939749e-01      5.339312183628e-01      4.960211683534e-01      3.122494755062e-01      
   1.828545460342e-01      5.339423620707e-01      4.961097226512e-01      3.124640590930e-01      
   1.826294554600e-01      5.339699763232e-01      4.961048642746e-01      3.122797560007e-01      
   1.815548127258e-01      5.340490544464e-01      4.960106408775e-01      3.113826842751e-01      
   1.792171746660e-01      5.341262683617e-01      4.958410036146e-01      3.093939248445e-01      
   1.751976225742e-01      5.342174548380e-01      4.956152682049e-01      3.059307569129e-01      
   1.691270294058e-01      5.343066044066e-01      4.953533536467e-01      3.006088634675e-01      
   1.608051580938e-01      5.343003593260e-01      4.950716384928e-01      2.931181566382e-01      
   1.502774669980e-01      5.342124495483e-01      4.947801146658e-01      2.833374203258e-01      
   1.379178661232e-01      5.339814390698e-01      4.944812488224e-01      2.713771925308e-01      
   1.244271715777e-01      5.336203064570e-01      4.941706292127e-01      2.576758922151e-01      
   1.108088633773e-01      5.331532554913e-01      4.938391409257e-01      2.430598820186e-01      
   9.822563000203e-02      5.326359860952e-01      4.934761348819e-01      2.287323879470e-01      
   8.784278318984e-02      5.321358104261e-01      4.930728864216e-01      2.162042798439e-01      
   8.064706073060e-02      5.317766407996e-01      4.926256080356e-01      2.070898912204e-01      
   7.728022083160e-02      5.316389157517e-01      4.921373904931e-01      2.026947774659e-01      
   7.794737418488e-02      5.319023285211e-01      4.916186728796e-01      2.036182453294e-01      
   8.238941531126e-02      5.325832017650e-01      4.910861382579e-01      2.094736704171e-01      
   8.995832387915e-02      5.337480989195e-01      4.905602405001e-01      2.191234454651e-01      
   9.975657474479e-02      5.354508584330e-01      4.900618322436e-01      2.311162988226e-01      
   1.108129737738e-01      5.375313655484e-01      4.896085375510e-01      2.440603390826e-01      
   1.222615044531e-01      5.399922219195e-01      4.892115666430e-01      2.569440823309e-01      
   1.334514980385e-01      5.426332325380e-01      4.888735955947e-01      2.691007576497e-01      
   1.440055846999e-01      5.452819032600e-01      4.885881441778e-01      2.802206974962e-01      
   1.537828929543e-01      5.477605684448e-01      4.883406130591e-01      2.902347409627e-01      
   1.627675473870e-01      5.499460679485e-01      4.881108354570e-01      2.991878551597e-01      
   1.709365553884e-01      5.516610492205e-01      4.878767142939e-01      3.070814867355e-01      
   1.781203470836e-01      5.528573025217e-01      4.876183075446e-01      3.138074801735e-01      
   1.839343256926e-01      5.535521473368e-01      4.873216321097e-01      3.190881397922e-01      
   1.877772810862e-01      5.537727750432e-01      4.869814982681e-01      3.224685194514e-01      
   1.889330445963e-01      5.536618529060e-01      4.866028541789e-01      3.234269926063e-01      
